Id,Store,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,ds,predicted_Sales,predicted_Customers
419,542,4,2015-09-17,1,1,0,0,2015-09-17,6619,543
420,543,4,2015-09-17,1,1,0,0,2015-09-17,3222,262
421,545,4,2015-09-17,1,1,0,0,2015-09-17,11362,1124
422,547,4,2015-09-17,1,1,0,0,2015-09-17,5854,456
423,548,4,2015-09-17,1,1,0,0,2015-09-17,5190,394
424,549,4,2015-09-17,1,1,0,0,2015-09-17,4712,555
425,550,4,2015-09-17,1,1,0,0,2015-09-17,5857,479
426,551,4,2015-09-17,1,1,0,0,2015-09-17,6400,967
427,552,4,2015-09-17,1,1,0,0,2015-09-17,8645,775
428,553,4,2015-09-17,1,1,0,0,2015-09-17,6442,562
429,554,4,2015-09-17,1,1,0,0,2015-09-17,4459,569
430,555,4,2015-09-17,1,1,0,0,2015-09-17,5962,530
431,557,4,2015-09-17,1,1,0,0,2015-09-17,4095,634
432,558,4,2015-09-17,1,1,0,0,2015-09-17,3438,470
433,561,4,2015-09-17,1,1,0,0,2015-09-17,7071,708
434,562,4,2015-09-17,1,1,0,0,2015-09-17,17035,2900
435,563,4,2015-09-17,1,1,0,0,2015-09-17,5271,692
436,564,4,2015-09-17,1,1,0,0,2015-09-17,5659,498
437,565,4,2015-09-17,1,1,0,0,2015-09-17,6539,767
438,566,4,2015-09-17,1,1,0,0,2015-09-17,5276,560
439,567,4,2015-09-17,1,1,0,0,2015-09-17,5694,721
440,568,4,2015-09-17,1,1,0,0,2015-09-17,4710,403
441,570,4,2015-09-17,1,1,0,0,2015-09-17,4155,642
442,571,4,2015-09-17,1,1,0,0,2015-09-17,6746,534
443,572,4,2015-09-17,1,1,0,0,2015-09-17,7126,600
444,573,4,2015-09-17,1,1,0,0,2015-09-17,4222,351
445,574,4,2015-09-17,1,1,0,0,2015-09-17,8375,641
446,575,4,2015-09-17,1,1,0,0,2015-09-17,5783,538
447,577,4,2015-09-17,1,1,0,0,2015-09-17,4891,575
448,578,4,2015-09-17,1,1,0,0,2015-09-17,8459,759
449,579,4,2015-09-17,1,1,0,0,2015-09-17,8289,904
450,580,4,2015-09-17,1,1,0,0,2015-09-17,9891,1563
451,581,4,2015-09-17,1,1,0,0,2015-09-17,5755,648
452,582,4,2015-09-17,1,1,0,0,2015-09-17,7154,881
453,584,4,2015-09-17,1,1,0,0,2015-09-17,4724,433
454,585,4,2015-09-17,1,1,0,0,2015-09-17,5497,882
455,586,4,2015-09-17,1,1,0,0,2015-09-17,13872,2216
456,587,4,2015-09-17,1,1,0,0,2015-09-17,9498,710
457,588,4,2015-09-17,1,1,0,0,2015-09-17,6351,694
458,589,4,2015-09-17,1,1,0,0,2015-09-17,5426,556
459,590,4,2015-09-17,1,1,0,0,2015-09-17,4685,376
460,591,4,2015-09-17,1,1,0,0,2015-09-17,6056,555
461,592,4,2015-09-17,1,1,0,0,2015-09-17,5514,718
462,593,4,2015-09-17,1,1,0,0,2015-09-17,11111,1488
463,597,4,2015-09-17,1,1,0,0,2015-09-17,4992,734
464,598,4,2015-09-17,1,1,0,0,2015-09-17,5928,764
465,600,4,2015-09-17,1,1,0,0,2015-09-17,6763,606
466,601,4,2015-09-17,1,1,0,0,2015-09-17,4693,382
467,602,4,2015-09-17,1,1,0,0,2015-09-17,6463,618
468,603,4,2015-09-17,1,1,0,0,2015-09-17,7327,972
469,604,4,2015-09-17,1,1,0,0,2015-09-17,8133,601
470,605,4,2015-09-17,1,1,0,0,2015-09-17,6996,490
471,610,4,2015-09-17,1,1,0,0,2015-09-17,4186,525
472,611,4,2015-09-17,1,1,0,0,2015-09-17,5598,482
473,612,4,2015-09-17,1,1,0,0,2015-09-17,7235,452
474,615,4,2015-09-17,1,1,0,0,2015-09-17,9077,1175
475,616,4,2015-09-17,1,1,0,0,2015-09-17,8645,865
476,618,4,2015-09-17,1,1,0,0,2015-09-17,6407,485
477,619,4,2015-09-17,1,1,0,0,2015-09-17,4819,458
478,620,4,2015-09-17,1,1,0,0,2015-09-17,7363,710
479,621,4,2015-09-17,1,1,0,0,2015-09-17,6017,812
480,622,4,2015-09-17,0,1,0,0,2015-09-17,0,0
481,623,4,2015-09-17,1,1,0,0,2015-09-17,7709,852
482,624,4,2015-09-17,1,1,0,0,2015-09-17,7181,730
483,625,4,2015-09-17,1,1,0,0,2015-09-17,6728,639
484,627,4,2015-09-17,1,1,0,0,2015-09-17,5745,597
485,628,4,2015-09-17,1,1,0,0,2015-09-17,6166,779
486,629,4,2015-09-17,1,1,0,0,2015-09-17,8761,734
487,631,4,2015-09-17,1,1,0,0,2015-09-17,5399,660
488,632,4,2015-09-17,1,1,0,0,2015-09-17,6576,838
489,633,4,2015-09-17,1,1,0,0,2015-09-17,6451,485
490,636,4,2015-09-17,1,1,0,0,2015-09-17,6033,699
491,637,4,2015-09-17,1,1,0,0,2015-09-17,9259,769
492,638,4,2015-09-17,1,1,0,0,2015-09-17,5912,488
493,639,4,2015-09-17,1,1,0,0,2015-09-17,4772,508
494,640,4,2015-09-17,1,1,0,0,2015-09-17,11696,879
495,641,4,2015-09-17,1,1,0,0,2015-09-17,6550,630
496,642,4,2015-09-17,1,1,0,0,2015-09-17,3363,456
497,643,4,2015-09-17,1,1,0,0,2015-09-17,8068,1032
498,644,4,2015-09-17,1,1,0,0,2015-09-17,9459,995
499,645,4,2015-09-17,1,1,0,0,2015-09-17,10312,1301
500,646,4,2015-09-17,1,1,0,0,2015-09-17,4794,700
501,647,4,2015-09-17,1,1,0,0,2015-09-17,5920,676
502,650,4,2015-09-17,1,1,0,0,2015-09-17,5900,625
503,651,4,2015-09-17,1,1,0,0,2015-09-17,7141,903
504,653,4,2015-09-17,1,1,0,0,2015-09-17,5720,495
505,655,4,2015-09-17,1,1,0,0,2015-09-17,8133,730
506,656,4,2015-09-17,1,1,0,0,2015-09-17,3476,384
507,657,4,2015-09-17,1,1,0,0,2015-09-17,5780,737
508,658,4,2015-09-17,1,1,0,0,2015-09-17,6679,660
509,659,4,2015-09-17,1,1,0,0,2015-09-17,5600,656
510,660,4,2015-09-17,1,1,0,0,2015-09-17,4874,530
511,661,4,2015-09-17,1,1,0,0,2015-09-17,6793,576
512,662,4,2015-09-17,1,1,0,0,2015-09-17,8495,781
513,663,4,2015-09-17,1,1,0,0,2015-09-17,5082,733
514,665,4,2015-09-17,1,1,0,0,2015-09-17,8659,1326
515,666,4,2015-09-17,1,1,0,0,2015-09-17,6726,628
516,667,4,2015-09-17,1,1,0,0,2015-09-17,8801,800
517,669,4,2015-09-17,1,1,0,0,2015-09-17,4509,390
518,670,4,2015-09-17,1,1,0,0,2015-09-17,6523,685
519,671,4,2015-09-17,1,1,0,0,2015-09-17,6100,609
520,673,4,2015-09-17,1,1,0,0,2015-09-17,7475,639
521,674,4,2015-09-17,1,1,0,0,2015-09-17,7858,978
522,675,4,2015-09-17,1,1,0,0,2015-09-17,5713,631
523,676,4,2015-09-17,1,1,0,0,2015-09-17,7350,1715
524,677,4,2015-09-17,1,1,0,0,2015-09-17,8134,646
525,678,4,2015-09-17,1,1,0,0,2015-09-17,7628,848
526,680,4,2015-09-17,1,1,0,0,2015-09-17,4068,652
527,681,4,2015-09-17,1,1,0,0,2015-09-17,3944,560
528,684,4,2015-09-17,1,1,0,0,2015-09-17,7286,569
529,685,4,2015-09-17,1,1,0,0,2015-09-17,7686,694
530,687,4,2015-09-17,1,1,0,0,2015-09-17,8106,736
531,689,4,2015-09-17,1,1,0,0,2015-09-17,7522,750
532,690,4,2015-09-17,1,1,0,0,2015-09-17,5607,820
533,691,4,2015-09-17,1,1,0,0,2015-09-17,8779,652
534,692,4,2015-09-17,1,1,0,0,2015-09-17,7033,863
535,693,4,2015-09-17,1,1,0,0,2015-09-17,7334,549
536,694,4,2015-09-17,1,1,0,0,2015-09-17,8016,814
537,695,4,2015-09-17,1,1,0,0,2015-09-17,5955,583
538,696,4,2015-09-17,1,1,0,0,2015-09-17,8268,1033
539,697,4,2015-09-17,1,1,0,0,2015-09-17,10775,1008
540,699,4,2015-09-17,1,1,0,0,2015-09-17,7977,939
541,700,4,2015-09-17,1,1,0,0,2015-09-17,5279,611
542,701,4,2015-09-17,1,1,0,0,2015-09-17,5663,600
543,702,4,2015-09-17,1,1,0,0,2015-09-17,4470,362
544,703,4,2015-09-17,0,1,0,0,2015-09-17,0,0
545,705,4,2015-09-17,1,1,0,0,2015-09-17,8288,1015
546,706,4,2015-09-17,1,1,0,0,2015-09-17,5445,490
547,707,4,2015-09-17,1,1,0,0,2015-09-17,8132,906
548,710,4,2015-09-17,1,1,0,0,2015-09-17,4588,366
549,711,4,2015-09-17,1,1,0,0,2015-09-17,7380,540
550,712,4,2015-09-17,1,1,0,0,2015-09-17,6326,555
551,713,4,2015-09-17,1,1,0,0,2015-09-17,10821,1296
552,714,4,2015-09-17,1,1,0,0,2015-09-17,4379,327
553,716,4,2015-09-17,1,1,0,0,2015-09-17,5367,424
554,717,4,2015-09-17,1,1,0,0,2015-09-17,5879,574
555,718,4,2015-09-17,1,1,0,0,2015-09-17,8049,872
556,719,4,2015-09-17,1,1,0,0,2015-09-17,5644,468
557,720,4,2015-09-17,1,1,0,0,2015-09-17,7034,707
558,721,4,2015-09-17,1,1,0,0,2015-09-17,7482,739
559,722,4,2015-09-17,1,1,0,0,2015-09-17,9774,1560
560,723,4,2015-09-17,1,1,0,0,2015-09-17,7239,570
561,724,4,2015-09-17,1,1,0,0,2015-09-17,6921,738
562,725,4,2015-09-17,1,1,0,0,2015-09-17,5871,615
563,727,4,2015-09-17,1,1,0,0,2015-09-17,4675,472
564,728,4,2015-09-17,1,1,0,0,2015-09-17,4955,453
565,729,4,2015-09-17,1,1,0,0,2015-09-17,10241,1059
566,731,4,2015-09-17,1,1,0,0,2015-09-17,9664,977
567,732,4,2015-09-17,1,1,0,0,2015-09-17,6369,767
568,733,4,2015-09-17,1,1,0,0,2015-09-17,15073,3514
569,734,4,2015-09-17,1,1,0,0,2015-09-17,6315,600
570,736,4,2015-09-17,1,1,0,0,2015-09-17,5384,529
571,737,4,2015-09-17,1,1,0,0,2015-09-17,6220,920
572,738,4,2015-09-17,1,1,0,0,2015-09-17,8177,689
573,739,4,2015-09-17,1,1,0,0,2015-09-17,9753,759
574,740,4,2015-09-17,1,1,0,0,2015-09-17,6434,481
575,741,4,2015-09-17,1,1,0,0,2015-09-17,7966,1001
576,742,4,2015-09-17,1,1,0,0,2015-09-17,7665,857
577,744,4,2015-09-17,1,1,0,0,2015-09-17,8517,968
578,746,4,2015-09-17,1,1,0,0,2015-09-17,6275,532
579,748,4,2015-09-17,1,1,0,0,2015-09-17,6054,494
580,749,4,2015-09-17,1,1,0,0,2015-09-17,5656,706
581,750,4,2015-09-17,1,1,0,0,2015-09-17,4930,375
582,751,4,2015-09-17,1,1,0,0,2015-09-17,4057,535
583,752,4,2015-09-17,1,1,0,0,2015-09-17,5453,491
584,753,4,2015-09-17,1,1,0,0,2015-09-17,8751,788
585,756,4,2015-09-17,1,1,0,0,2015-09-17,15703,2184
586,757,4,2015-09-17,1,1,0,0,2015-09-17,6338,598
587,758,4,2015-09-17,1,1,0,0,2015-09-17,4930,677
588,759,4,2015-09-17,1,1,0,0,2015-09-17,7010,764
589,762,4,2015-09-17,1,1,0,0,2015-09-17,4133,403
590,763,4,2015-09-17,1,1,0,0,2015-09-17,6150,584
591,764,4,2015-09-17,1,1,0,0,2015-09-17,4045,463
592,765,4,2015-09-17,1,1,0,0,2015-09-17,8873,771
593,766,4,2015-09-17,1,1,0,0,2015-09-17,5891,521
594,767,4,2015-09-17,1,1,0,0,2015-09-17,6003,628
595,768,4,2015-09-17,1,1,0,0,2015-09-17,13160,1371
596,769,4,2015-09-17,1,1,0,0,2015-09-17,10542,3203
597,770,4,2015-09-17,1,1,0,0,2015-09-17,6801,805
598,771,4,2015-09-17,1,1,0,0,2015-09-17,6710,690
599,772,4,2015-09-17,1,1,0,0,2015-09-17,3614,502
600,773,4,2015-09-17,1,1,0,0,2015-09-17,5827,819
601,774,4,2015-09-17,1,1,0,0,2015-09-17,5278,730
602,775,4,2015-09-17,1,1,0,0,2015-09-17,8496,651
603,776,4,2015-09-17,1,1,0,0,2015-09-17,4956,536
604,777,4,2015-09-17,1,1,0,0,2015-09-17,3946,345
605,778,4,2015-09-17,1,1,0,0,2015-09-17,6434,841
606,782,4,2015-09-17,1,1,0,0,2015-09-17,5468,508
607,784,4,2015-09-17,1,1,0,0,2015-09-17,8231,851
608,785,4,2015-09-17,1,1,0,0,2015-09-17,6495,575
609,789,4,2015-09-17,1,1,0,0,2015-09-17,3180,474
610,790,4,2015-09-17,1,1,0,0,2015-09-17,7109,653
611,791,4,2015-09-17,1,1,0,0,2015-09-17,7538,833
612,792,4,2015-09-17,1,1,0,0,2015-09-17,7969,738
613,793,4,2015-09-17,1,1,0,0,2015-09-17,5098,472
614,795,4,2015-09-17,1,1,0,0,2015-09-17,4374,434
615,796,4,2015-09-17,1,1,0,0,2015-09-17,7811,758
616,797,4,2015-09-17,1,1,0,0,2015-09-17,3423,347
617,799,4,2015-09-17,1,1,0,0,2015-09-17,9483,865
618,800,4,2015-09-17,1,1,0,0,2015-09-17,5040,484
619,801,4,2015-09-17,1,1,0,0,2015-09-17,5007,487
620,802,4,2015-09-17,1,1,0,0,2015-09-17,6862,537
621,803,4,2015-09-17,1,1,0,0,2015-09-17,5869,481
622,804,4,2015-09-17,1,1,0,0,2015-09-17,4637,421
623,805,4,2015-09-17,1,1,0,0,2015-09-17,6975,640
624,806,4,2015-09-17,1,1,0,0,2015-09-17,6913,530
625,807,4,2015-09-17,1,1,0,0,2015-09-17,8965,921
626,809,4,2015-09-17,1,1,0,0,2015-09-17,8854,789
627,810,4,2015-09-17,1,1,0,0,2015-09-17,5761,482
628,811,4,2015-09-17,1,1,0,0,2015-09-17,3965,685
629,813,4,2015-09-17,1,1,0,0,2015-09-17,5750,622
630,815,4,2015-09-17,1,1,0,0,2015-09-17,9460,911
631,816,4,2015-09-17,1,1,0,0,2015-09-17,4758,703
632,818,4,2015-09-17,1,1,0,0,2015-09-17,6514,661
633,819,4,2015-09-17,1,1,0,0,2015-09-17,6213,553
634,820,4,2015-09-17,1,1,0,0,2015-09-17,11676,1083
635,822,4,2015-09-17,1,1,0,0,2015-09-17,7544,616
636,823,4,2015-09-17,1,1,0,0,2015-09-17,6232,601
637,824,4,2015-09-17,1,1,0,0,2015-09-17,7542,1004
638,825,4,2015-09-17,1,1,0,0,2015-09-17,4510,527
639,826,4,2015-09-17,1,1,0,0,2015-09-17,8606,812
640,829,4,2015-09-17,1,1,0,0,2015-09-17,6206,787
641,831,4,2015-09-17,1,1,0,0,2015-09-17,13346,1693
642,832,4,2015-09-17,1,1,0,0,2015-09-17,6252,510
643,833,4,2015-09-17,1,1,0,0,2015-09-17,5218,506
644,835,4,2015-09-17,1,1,0,0,2015-09-17,4854,648
645,837,4,2015-09-17,1,1,0,0,2015-09-17,4010,494
646,840,4,2015-09-17,1,1,0,0,2015-09-17,7392,1126
647,842,4,2015-09-17,1,1,0,0,2015-09-17,17464,1104
648,844,4,2015-09-17,1,1,0,0,2015-09-17,4336,469
649,845,4,2015-09-17,1,1,0,0,2015-09-17,4744,353
650,846,4,2015-09-17,1,1,0,0,2015-09-17,10190,922
651,847,4,2015-09-17,1,1,0,0,2015-09-17,6385,936
652,848,4,2015-09-17,1,1,0,0,2015-09-17,6510,738
653,849,4,2015-09-17,1,1,0,0,2015-09-17,7782,861
654,850,4,2015-09-17,1,1,0,0,2015-09-17,6235,659
655,851,4,2015-09-17,1,1,0,0,2015-09-17,5011,438
656,852,4,2015-09-17,1,1,0,0,2015-09-17,4867,632
657,853,4,2015-09-17,1,1,0,0,2015-09-17,9149,1017
658,855,4,2015-09-17,1,1,0,0,2015-09-17,5728,618
659,856,4,2015-09-17,1,1,0,0,2015-09-17,7235,972
660,857,4,2015-09-17,1,1,0,0,2015-09-17,6737,830
661,858,4,2015-09-17,1,1,0,0,2015-09-17,4399,394
662,859,4,2015-09-17,1,1,0,0,2015-09-17,6599,643
663,860,4,2015-09-17,1,1,0,0,2015-09-17,5522,695
664,861,4,2015-09-17,1,1,0,0,2015-09-17,3661,535
665,862,4,2015-09-17,1,1,0,0,2015-09-17,8452,1160
666,863,4,2015-09-17,1,1,0,0,2015-09-17,8297,1031
667,864,4,2015-09-17,1,1,0,0,2015-09-17,4544,635
668,865,4,2015-09-17,1,1,0,0,2015-09-17,7177,611
669,866,4,2015-09-17,1,1,0,0,2015-09-17,7007,507
670,867,4,2015-09-17,1,1,0,0,2015-09-17,4556,432
671,868,4,2015-09-17,1,1,0,0,2015-09-17,9247,637
672,871,4,2015-09-17,1,1,0,0,2015-09-17,5897,458
673,872,4,2015-09-17,1,1,0,0,2015-09-17,8979,903
674,874,4,2015-09-17,1,1,0,0,2015-09-17,4768,523
675,875,4,2015-09-17,1,1,0,0,2015-09-17,5321,483
676,877,4,2015-09-17,1,1,0,0,2015-09-17,6142,868
677,879,4,2015-09-17,0,1,0,0,2015-09-17,0,0
678,880,4,2015-09-17,1,1,0,0,2015-09-17,7175,787
679,881,4,2015-09-17,1,1,0,0,2015-09-17,4141,626
680,882,4,2015-09-17,1,1,0,0,2015-09-17,6100,794
681,883,4,2015-09-17,1,1,0,0,2015-09-17,4545,508
682,884,4,2015-09-17,1,1,0,0,2015-09-17,5418,523
683,885,4,2015-09-17,1,1,0,0,2015-09-17,5549,765
684,886,4,2015-09-17,1,1,0,0,2015-09-17,6748,650
685,887,4,2015-09-17,1,1,0,0,2015-09-17,7147,598
686,888,4,2015-09-17,1,1,0,0,2015-09-17,7604,726
687,890,4,2015-09-17,1,1,0,0,2015-09-17,5791,431
688,891,4,2015-09-17,1,1,0,0,2015-09-17,7445,1049
689,893,4,2015-09-17,1,1,0,0,2015-09-17,6349,812
690,894,4,2015-09-17,1,1,0,0,2015-09-17,8308,998
691,895,4,2015-09-17,1,1,0,0,2015-09-17,9167,880
692,896,4,2015-09-17,1,1,0,0,2015-09-17,6692,1064
693,897,4,2015-09-17,1,1,0,0,2015-09-17,3778,311
694,900,4,2015-09-17,1,1,0,0,2015-09-17,5447,526
695,901,4,2015-09-17,1,1,0,0,2015-09-17,7237,665
696,902,4,2015-09-17,1,1,0,0,2015-09-17,4766,618
697,903,4,2015-09-17,1,1,0,0,2015-09-17,11666,808
698,904,4,2015-09-17,1,1,0,0,2015-09-17,5808,515
699,905,4,2015-09-17,1,1,0,0,2015-09-17,8059,1219
700,906,4,2015-09-17,1,1,0,0,2015-09-17,11401,1307
701,907,4,2015-09-17,1,1,0,0,2015-09-17,6343,853
702,908,4,2015-09-17,1,1,0,0,2015-09-17,4890,389
703,909,4,2015-09-17,1,1,0,0,2015-09-17,11033,1046
704,911,4,2015-09-17,1,1,0,0,2015-09-17,9617,926
705,912,4,2015-09-17,1,1,0,0,2015-09-17,5073,676
706,913,4,2015-09-17,1,1,0,0,2015-09-17,8780,1177
707,914,4,2015-09-17,1,1,0,0,2015-09-17,10071,1215
708,915,4,2015-09-17,1,1,0,0,2015-09-17,5776,487
709,916,4,2015-09-17,1,1,0,0,2015-09-17,4828,676
710,917,4,2015-09-17,1,1,0,0,2015-09-17,6874,784
711,919,4,2015-09-17,1,1,0,0,2015-09-17,5722,691
712,920,4,2015-09-17,1,1,0,0,2015-09-17,6005,582
713,922,4,2015-09-17,1,1,0,0,2015-09-17,7113,669
714,924,4,2015-09-17,1,1,0,0,2015-09-17,5139,495
715,925,4,2015-09-17,1,1,0,0,2015-09-17,5835,1099
716,926,4,2015-09-17,1,1,0,0,2015-09-17,7245,513
717,927,4,2015-09-17,1,1,0,0,2015-09-17,6671,909
718,928,4,2015-09-17,1,1,0,0,2015-09-17,7802,674
719,929,4,2015-09-17,1,1,0,0,2015-09-17,6080,753
720,930,4,2015-09-17,1,1,0,0,2015-09-17,6794,1087
721,931,4,2015-09-17,1,1,0,0,2015-09-17,4450,574
722,932,4,2015-09-17,1,1,0,0,2015-09-17,7822,786
723,934,4,2015-09-17,1,1,0,0,2015-09-17,7007,705
724,935,4,2015-09-17,1,1,0,0,2015-09-17,6126,680
725,936,4,2015-09-17,1,1,0,0,2015-09-17,6560,837
726,937,4,2015-09-17,1,1,0,0,2015-09-17,7175,573
727,938,4,2015-09-17,1,1,0,0,2015-09-17,9401,971
728,939,4,2015-09-17,1,1,0,0,2015-09-17,5688,541
729,941,4,2015-09-17,1,1,0,0,2015-09-17,5194,565
730,942,4,2015-09-17,1,1,0,0,2015-09-17,6526,489
731,943,4,2015-09-17,1,1,0,0,2015-09-17,7012,603
732,944,4,2015-09-17,1,1,0,0,2015-09-17,6686,1083
733,945,4,2015-09-17,1,1,0,0,2015-09-17,4594,567
734,946,4,2015-09-17,1,1,0,0,2015-09-17,4172,546
735,947,4,2015-09-17,1,1,0,0,2015-09-17,7803,1059
736,948,4,2015-09-17,1,1,0,0,2015-09-17,6240,1652
737,950,4,2015-09-17,1,1,0,0,2015-09-17,5423,557
738,951,4,2015-09-17,1,1,0,0,2015-09-17,7995,718
739,952,4,2015-09-17,1,1,0,0,2015-09-17,6709,571
740,954,4,2015-09-17,1,1,0,0,2015-09-17,6298,803
741,955,4,2015-09-17,1,1,0,0,2015-09-17,5037,478
742,956,4,2015-09-17,1,1,0,0,2015-09-17,4158,529
743,960,4,2015-09-17,1,1,0,0,2015-09-17,7026,562
744,961,4,2015-09-17,1,1,0,0,2015-09-17,6426,674
745,962,4,2015-09-17,1,1,0,0,2015-09-17,6240,871
746,964,4,2015-09-17,1,1,0,0,2015-09-17,9691,1369
747,965,4,2015-09-17,1,1,0,0,2015-09-17,8689,898
748,966,4,2015-09-17,1,1,0,0,2015-09-17,4613,604
749,967,4,2015-09-17,1,1,0,0,2015-09-17,9301,1057
750,969,4,2015-09-17,1,1,0,0,2015-09-17,3633,646
751,970,4,2015-09-17,1,1,0,0,2015-09-17,3564,450
752,973,4,2015-09-17,1,1,0,0,2015-09-17,7310,877
753,974,4,2015-09-17,1,1,0,0,2015-09-17,10888,1582
754,975,4,2015-09-17,1,1,0,0,2015-09-17,8214,852
755,976,4,2015-09-17,1,1,0,0,2015-09-17,6779,731
756,977,4,2015-09-17,1,1,0,0,2015-09-17,5244,547
757,980,4,2015-09-17,1,1,0,0,2015-09-17,7036,555
758,983,4,2015-09-17,1,1,0,0,2015-09-17,10309,1396
759,984,4,2015-09-17,1,1,0,0,2015-09-17,5792,679
760,985,4,2015-09-17,1,1,0,0,2015-09-17,8718,755
761,986,4,2015-09-17,1,1,0,0,2015-09-17,6023,782
762,988,4,2015-09-17,1,1,0,0,2015-09-17,4540,720
763,989,4,2015-09-17,1,1,0,0,2015-09-17,5108,561
764,991,4,2015-09-17,1,1,0,0,2015-09-17,5402,525
765,992,4,2015-09-17,1,1,0,0,2015-09-17,5907,738
766,994,4,2015-09-17,1,1,0,0,2015-09-17,4586,442
767,997,4,2015-09-17,1,1,0,0,2015-09-17,5254,410
768,998,4,2015-09-17,1,1,0,0,2015-09-17,4116,521
769,1000,4,2015-09-17,1,1,0,0,2015-09-17,6385,635
770,1003,4,2015-09-17,1,1,0,0,2015-09-17,7134,732
771,1004,4,2015-09-17,1,1,0,0,2015-09-17,5291,456
772,1005,4,2015-09-17,1,1,0,0,2015-09-17,5916,905
773,1007,4,2015-09-17,1,1,0,0,2015-09-17,6818,781
774,1008,4,2015-09-17,1,1,0,0,2015-09-17,5666,753
775,1009,4,2015-09-17,1,1,0,0,2015-09-17,6201,620
776,1010,4,2015-09-17,1,1,0,0,2015-09-17,8444,769
777,1011,4,2015-09-17,1,1,0,0,2015-09-17,8000,973
778,1012,4,2015-09-17,1,1,0,0,2015-09-17,5863,516
779,1013,4,2015-09-17,1,1,0,0,2015-09-17,4154,478
780,1014,4,2015-09-17,1,1,0,0,2015-09-17,13415,1455
781,1015,4,2015-09-17,1,1,0,0,2015-09-17,6417,520
782,1016,4,2015-09-17,1,1,0,0,2015-09-17,5458,508
783,1019,4,2015-09-17,1,1,0,0,2015-09-17,9025,780
784,1020,4,2015-09-17,1,1,0,0,2015-09-17,8059,1005
785,1022,4,2015-09-17,1,1,0,0,2015-09-17,7370,838
786,1024,4,2015-09-17,1,1,0,0,2015-09-17,5727,751
787,1025,4,2015-09-17,1,1,0,0,2015-09-17,7385,851
788,1026,4,2015-09-17,1,1,0,0,2015-09-17,9260,1098
789,1027,4,2015-09-17,1,1,0,0,2015-09-17,13189,1661
790,1028,4,2015-09-17,1,1,0,0,2015-09-17,4934,559
791,1031,4,2015-09-17,1,1,0,0,2015-09-17,4717,424
792,1036,4,2015-09-17,1,1,0,0,2015-09-17,5210,474
793,1037,4,2015-09-17,1,1,0,0,2015-09-17,6874,924
794,1038,4,2015-09-17,1,1,0,0,2015-09-17,6072,522
795,1039,4,2015-09-17,1,1,0,0,2015-09-17,7246,926
796,1040,4,2015-09-17,1,1,0,0,2015-09-17,8998,927
797,1041,4,2015-09-17,1,1,0,0,2015-09-17,5878,672
798,1042,4,2015-09-17,1,1,0,0,2015-09-17,4282,597
799,1044,4,2015-09-17,1,1,0,0,2015-09-17,6349,851
800,1045,4,2015-09-17,1,1,0,0,2015-09-17,8080,1015
801,1047,4,2015-09-17,1,1,0,0,2015-09-17,4856,523
802,1048,4,2015-09-17,1,1,0,0,2015-09-17,6963,524
803,1049,4,2015-09-17,1,1,0,0,2015-09-17,3979,654
804,1050,4,2015-09-17,1,1,0,0,2015-09-17,7483,523
805,1051,4,2015-09-17,1,1,0,0,2015-09-17,7627,1015
806,1052,4,2015-09-17,1,1,0,0,2015-09-17,7404,765
807,1053,4,2015-09-17,1,1,0,0,2015-09-17,9127,1031
808,1054,4,2015-09-17,1,1,0,0,2015-09-17,6226,646
809,1056,4,2015-09-17,1,1,0,0,2015-09-17,3675,355
810,1057,4,2015-09-17,1,1,0,0,2015-09-17,6514,656
811,1058,4,2015-09-17,1,1,0,0,2015-09-17,6920,669
812,1059,4,2015-09-17,1,1,0,0,2015-09-17,8620,1141
813,1060,4,2015-09-17,1,1,0,0,2015-09-17,7317,858
814,1061,4,2015-09-17,1,1,0,0,2015-09-17,7510,569
815,1062,4,2015-09-17,1,1,0,0,2015-09-17,6615,604
816,1063,4,2015-09-17,1,1,0,0,2015-09-17,4395,519
817,1064,4,2015-09-17,1,1,0,0,2015-09-17,9073,1056
818,1065,4,2015-09-17,1,1,0,0,2015-09-17,4476,491
819,1066,4,2015-09-17,1,1,0,0,2015-09-17,10510,1092
820,1067,4,2015-09-17,1,1,0,0,2015-09-17,5902,502
821,1068,4,2015-09-17,1,1,0,0,2015-09-17,4067,292
822,1070,4,2015-09-17,1,1,0,0,2015-09-17,6511,809
823,1071,4,2015-09-17,1,1,0,0,2015-09-17,6180,754
824,1072,4,2015-09-17,1,1,0,0,2015-09-17,7328,695
825,1073,4,2015-09-17,1,1,0,0,2015-09-17,7285,929
826,1076,4,2015-09-17,1,1,0,0,2015-09-17,3777,583
827,1077,4,2015-09-17,1,1,0,0,2015-09-17,4520,502
828,1078,4,2015-09-17,1,1,0,0,2015-09-17,7341,567
829,1079,4,2015-09-17,1,1,0,0,2015-09-17,9308,730
830,1080,4,2015-09-17,1,1,0,0,2015-09-17,9793,777
831,1083,4,2015-09-17,1,1,0,0,2015-09-17,4734,346
832,1084,4,2015-09-17,1,1,0,0,2015-09-17,6314,803
833,1086,4,2015-09-17,1,1,0,0,2015-09-17,7901,841
834,1087,4,2015-09-17,1,1,0,0,2015-09-17,6528,633
835,1088,4,2015-09-17,1,1,0,0,2015-09-17,5847,550
836,1089,4,2015-09-17,1,1,0,0,2015-09-17,9252,925
